Data;Pedido;Cliente;Tipo Cliente;SKU;Código Produto;Centro Custo;Produto;Fabricante;Qtde. Pedido;Preço;Custo
09/03/2015;SO - 000311;Pure Group;Export;AXW291;STK-126;926263;Stucco;Heritage ;12;438,19;2363,28
09/03/2015;SO - 000312;Ascend Ltd;Wholesale;GUT930;STK-142;420746;Decorative Metal;Lake Ltd;9;95,40;418,99
10/03/2015;SO - 000313;Exact-Rx, Corp;Wholesale;GUT930;STK-148;420746;Telecommunications Equipment;Major Corp;10;213,62;891,65
10/03/2015;SO - 000314;Weimei Corp;Wholesale;GUT930;STK-140;922457;Metal Fabrications;Kinray Ltd;8;303,67;817,34
10/03/2015;SO - 000315;Amylin Group;Wholesale;NXH382;STK-109;920026;Access;Major Corp;9;465,07;1610,95
11/03/2015;SO - 000316;Victory Ltd;Wholesale;AXW291;STK-151;417850;Bamboo;Lake Ltd;7;367,33;877,20
11/03/2015;SO - 000317;Wuxi Group;Distributor;AXW291;STK-122;926263;Marble;Fullerton Corp;8;316,48;1139,33
11/03/2015;SO - 000318;Medline ;Distributor;AXW291;STK-156;417850;Plywood;Allermed Group;10;191,89;701,76
11/03/2015;SO - 000319;Eminence Corp;Export;AXW291;STK-125;926263;Staff;Lake Ltd;9;180,28;621,26
11/03/2015;SO - 000320;PEDIFIX, Corp;Distributor;GUT930;STK-142;420746;Decorative Metal;Lake Ltd;10;95,40;478,85
11/03/2015;SO - 000321;U.S. Ltd;Distributor;AXW291;STK-128;926263;Fire Suppressio;SUPERVALU Group;14;584,16;3219,84
11/03/2015;SO - 000322;Wuxi Group;Wholesale;GUT930;STK-158;417850;Parallel Strand;McKesson Corp;13;153,83;1021,68
12/03/2015;SO - 000323;Llorens Ltd;Wholesale;AXW291;STK-148;420746;Telecommunications Equipment;Major Corp;11;213,62;1003,10
12/03/2015;SO - 000324;ETUDE Ltd;Wholesale;NXH382;STK-139;922457;Metal Joist, Decking;Accord Ltd;12;617,31;3054,72
12/03/2015;SO - 000325;Fenwal, Corp;Wholesale;GUT930;STK-158;417850;Parallel Strand;McKesson Corp;11;153,83;835,92
13/03/2015;SO - 000326;Medline ;Wholesale;AXW291;STK-154;417850;Treated Lumber;ALK-Abello, Corp;13;371,04;2213,64
13/03/2015;SO - 000327;Eminence Corp;Distributor;GUT930;STK-127;926263;Wood Finishing;Fullerton Corp;9;222,58;729,62
13/03/2015;SO - 000328;Burt's Corp;Distributor;NXH382;STK-115;927300;Electrical Wiring;Apotex Corp;12;398,42;1795,68
13/03/2015;SO - 000329;Capweld ;Wholesale;GUT930;STK-166;415254;Chair Rail;Cixi Group;7;485,81;1388,04
13/03/2015;SO - 000330;E. Ltd;Distributor;NXH382;STK-132;922457;High Concrete;CP IV Ltd;10;334,39;1246,66
14/03/2015;SO - 000331;Niconovum Corp;Distributor;AXW291;STK-133;922457;Noxer Block;Apotex Corp;10;291,93;1535,62
14/03/2015;SO - 000332;Nipro ;Wholesale;NXH382;STK-150;420746;Heavy Timbers;Cixi Group;7;233,43;727,56
14/03/2015;SO - 000333;Winthrop ;Wholesale;AXW291;STK-123;926263;Wall Covering;Heritage ;10;251,38;1221,89
14/03/2015;SO - 000334;New Ltd;Export;FLR025;STK-168;415254;Curtainwall;Accord Ltd;13;575,15;2735,83
14/03/2015;SO - 000335;AuroMedics Corp;Wholesale;AXW291;STK-120;927300;Dropped Ceiling;Fullerton Corp;12;477,77;2796,72
14/03/2015;SO - 000336;PEDIFIX, Corp;Distributor;AXW291;STK-132;922457;High Concrete;CP IV Ltd;10;334,39;1246,66
15/03/2015;SO - 000337;AuroMedics Corp;Wholesale;NXH382;STK-159;417850;Glue-Laminate;Sun Ltd;8;648,44;1795,68
15/03/2015;SO - 000338;E. Ltd;Wholesale;AXW291;STK-129;926263;Furnishings;Macoven Group;10;305,93;1576,90
16/03/2015;SO - 000339;Burt's Corp;Wholesale;AXW291;STK-106;920026;Damp (Structural);Mylan Group;10;222,04;1114,56
16/03/2015;SO - 000340;Rochester Ltd;Distributor;AXW291;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;9;243,81;758,52
17/03/2015;SO - 000341;U.S. Ltd;Export;AXW291;STK-108;920026;Stile And Rail;Macoven Group;14;589,23;3517,06
17/03/2015;SO - 000342;Pacific Ltd;Wholesale;AXW291;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;11;243,81;975,24
17/03/2015;SO - 000343;Exact-Rx, Corp;Wholesale;AXW291;STK-104;920026;Building Envelope;AstraZeneca ;13;418,56;2815,30
18/03/2015;SO - 000344;Fenwal, Corp;Export;NXH382;STK-161;415254;Ecoclean;Citizen Group;10;508,58;2352,96
18/03/2015;SO - 000345;OHTA'S Corp;Wholesale;GUT930;STK-161;415254;Ecoclean;Citizen Group;10;508,58;2352,96
18/03/2015;SO - 000346;Apotheca, Ltd;Wholesale;GUT930;STK-162;415254;Case-Building;Cixi Group;7;201,22;505,68
18/03/2015;SO - 000347;Capweld ;Distributor;AXW291;STK-135;922457;Urbanite;Macoven Group;11;335,13;1996,92
19/03/2015;SO - 000348;21st Ltd;Distributor;GUT930;STK-151;417850;Bamboo;Lake Ltd;11;367,33;1578,96
19/03/2015;SO - 000349;Ei ;Export;NXH382;STK-103;920026;Building Insulation;Accord Ltd;10;252,81;965,95
19/03/2015;SO - 000350;S.S.S. Group;Distributor;NXH382;STK-139;922457;Metal Joist, Decking;Accord Ltd;14;617,31;3665,66
19/03/2015;SO - 000351;Select ;Distributor;AXW291;STK-121;926263;Flooring Wide;Mylan Group;11;372,47;2266,27
19/03/2015;SO - 000352;Dharma Ltd;Wholesale;FLR025;STK-111;927300;Door Hardware;Apotex Corp;10;437,31;1865,86
20/03/2015;SO - 000353;AuroMedics Corp;Wholesale;NXH382;STK-141;420746;Stairway;Kinray Ltd;8;324,11;928,80
20/03/2015;SO - 000354;OHTA'S Corp;Distributor;AXW291;STK-151;417850;Bamboo;Lake Ltd;12;367,33;1754,40
20/03/2015;SO - 000355;Ascend Ltd;Distributor;GUT930;STK-141;420746;Stairway;Kinray Ltd;13;324,11;1702,80
20/03/2015;SO - 000356;S.S.S. Group;Wholesale;NXH382;STK-101;920026;Elevator;McKesson Corp;11;448,76;2349,86
20/03/2015;SO - 000357;E. Ltd;Wholesale;AXW291;STK-168;415254;Curtainwall;Accord Ltd;10;575,15;1989,70
20/03/2015;SO - 000358;Ascend Ltd;Wholesale;AXW291;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;7;477,32;1537,68
21/03/2015;SO - 000359;WakeFern ;Wholesale;AXW291;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;7;486,42;1155,84
21/03/2015;SO - 000360;Rochester Ltd;Wholesale;AXW291;STK-135;922457;Urbanite;Macoven Group;11;335,13;1996,92
21/03/2015;SO - 000361;Uriel Group;Distributor;FLR025;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;13;486,42;2542,85
22/03/2015;SO - 000362;Weimei Corp;Wholesale;NXH382;STK-104;920026;Building Envelope;AstraZeneca ;12;418,56;2559,36
22/03/2015;SO - 000363;PEDIFIX, Corp;Wholesale;GUT930;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;12;137,51;804,96
22/03/2015;SO - 000364;Eminence Corp;Distributor;AXW291;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;10;520,62;2394,24
24/03/2015;SO - 000365;Select ;Distributor;NXH382;STK-122;926263;Marble;Fullerton Corp;7;316,48;949,44
25/03/2015;SO - 000366;Exact-Rx, Corp;Wholesale;AXW291;STK-105;920026;Conformal Coating;Sun Ltd;12;516,73;2518,08
25/03/2015;SO - 000367;Weimei Corp;Distributor;AXW291;STK-160;417850;Finish Carpentry;Major Corp;8;258,69;792,58
25/03/2015;SO - 000368;Medsep Group;Wholesale;AXW291;STK-116;927300;Switches;McKesson Corp;12;195,69;846,24
26/03/2015;SO - 000369;O.E. Ltd;Export;FLR025;STK-100;920026;Concrete;McKesson Corp;13;124,49;681,12
26/03/2015;SO - 000370;O.E. Ltd;Distributor;AXW291;STK-142;420746;Decorative Metal;Lake Ltd;7;95,40;299,28
26/03/2015;SO - 000371;AuroMedics Corp;Wholesale;GUT930;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;10;486,42;1849,34
26/03/2015;SO - 000372;Weimei Corp;Wholesale;AXW291;STK-114;927300;Electrical Connector;Sun Ltd;12;313,29;1558,32
27/03/2015;SO - 000373;Llorens Ltd;Wholesale;AXW291;STK-129;926263;Furnishings;Macoven Group;12;305,93;1971,12
28/03/2015;SO - 000374;Victory Ltd;Distributor;AXW291;STK-142;420746;Decorative Metal;Lake Ltd;7;95,40;299,28
28/03/2015;SO - 000375;U.S. Ltd;Wholesale;AXW291;STK-109;920026;Access;Major Corp;13;465,07;2531,50
28/03/2015;SO - 000376;Ole Group;Wholesale;AXW291;STK-117;927300;Plaster & Gypsum Board;Allermed Group;9;324,05;1134,17
28/03/2015;SO - 000377;Capweld ;Distributor;FLR025;STK-107;920026;Housewrap;Kinray Ltd;12;281,93;1919,52
28/03/2015;SO - 000378;ETUDE Ltd;Wholesale;GUT930;STK-128;926263;Fire Suppressio;SUPERVALU Group;13;584,16;2951,52
28/03/2015;SO - 000379;3LAB, Ltd;Distributor;GUT930;STK-137;922457;Rebar;McKesson Corp;7;331,08;913,32
29/03/2015;SO - 000380;Nipro ;Distributor;FLR025;STK-168;415254;Curtainwall;Accord Ltd;7;575,15;1243,56
30/03/2015;SO - 000381;S.S.S. Group;Distributor;AXW291;STK-115;927300;Electrical Wiring;Apotex Corp;13;398,42;1975,25
31/03/2015;SO - 000382;OUR Ltd;Distributor;AXW291;STK-117;927300;Plaster & Gypsum Board;Allermed Group;8;324,05;972,14
31/03/2015;SO - 000383;Niconovum Corp;Distributor;AXW291;STK-151;417850;Bamboo;Lake Ltd;14;367,33;2105,28
31/03/2015;SO - 000384;Pacific Ltd;Export;AXW291;STK-133;922457;Noxer Block;Apotex Corp;10;291,93;1535,62
01/04/2015;SO - 000385;Ei ;Distributor;GUT930;STK-149;420746;Rough Carpentry;Lake Ltd;7;121,00;345,72
01/04/2015;SO - 000386;Uriel Group;Wholesale;AXW291;STK-107;920026;Housewrap;Kinray Ltd;8;281,93;1151,71
01/04/2015;SO - 000387;Qualitest ;Wholesale;GUT930;STK-127;926263;Wood Finishing;Fullerton Corp;7;222,58;521,16
02/04/2015;SO - 000388;Nipro ;Distributor;FLR025;STK-104;920026;Building Envelope;AstraZeneca ;13;418,56;2815,30
02/04/2015;SO - 000389;Winthrop ;Export;GUT930;STK-143;420746;Plastics;Mylan Group;11;119,58;501,55
03/04/2015;SO - 000390;Uriel Group;Distributor;FLR025;STK-146;420746;Security Systems;Macoven Group;7;477,13;1506,72
03/04/2015;SO - 000391;Procter Corp;Wholesale;GUT930;STK-100;920026;Concrete;McKesson Corp;10;124,49;495,36
04/04/2015;SO - 000392;Avon Corp;Wholesale;AXW291;STK-135;922457;Urbanite;Macoven Group;14;335,13;2662,56
04/04/2015;SO - 000393;AuroMedics Corp;Distributor;GUT930;STK-147;420746;Specialties;Cixi Group;12;445,21;2590,32
04/04/2015;SO - 000394;S.S.S. Group;Distributor;AXW291;STK-142;420746;Decorative Metal;Lake Ltd;8;95,40;359,14
04/04/2015;SO - 000395;Uriel Group;Wholesale;NXH382;STK-110;920026;Folding Doors;Lake Ltd;7;578,87;1310,64
06/04/2015;SO - 000396;Sundial ;Distributor;NXH382;STK-130;926263;Insulation Bricks;HSN Bricks;13;455,48;2531,50
06/04/2015;SO - 000397;Sundial ;Distributor;GUT930;STK-106;920026;Damp (Structural);Mylan Group;7;222,04;696,60
07/04/2015;SO - 000398;O.E. Ltd;Distributor;AXW291;STK-106;920026;Damp (Structural);Mylan Group;13;222,04;1532,52
07/04/2015;SO - 000399;Wuxi Group;Export;AXW291;STK-162;415254;Case-Building;Cixi Group;14;201,22;1213,63
07/04/2015;SO - 000400;Medsep Group;Wholesale;AXW291;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;8;243,81;650,16
08/04/2015;SO - 000401;OHTA'S Corp;Wholesale;NXH382;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;9;137,51;563,47
09/04/2015;SO - 000402;Ole Group;Distributor;AXW291;STK-136;922457;Structural Steel;Cixi Group;9;309,58;1112,50
09/04/2015;SO - 000403;Victory Ltd;Distributor;GUT930;STK-137;922457;Rebar;McKesson Corp;14;331,08;2191,97
09/04/2015;SO - 000404;Apotheca, Ltd;Wholesale;NXH382;STK-131;922457;Artificial Stone;Heritage ;13;623,88;3008,28
09/04/2015;SO - 000405;Weimei Corp;Wholesale;NXH382;STK-103;920026;Building Insulation;Accord Ltd;8;252,81;724,46
09/04/2015;SO - 000406;Ascend Ltd;Wholesale;AXW291;STK-143;420746;Plastics;Mylan Group;10;119,58;445,82
09/04/2015;SO - 000407;OHTA'S Corp;Export;FLR025;STK-135;922457;Urbanite;Macoven Group;8;335,13;1331,28
09/04/2015;SO - 000408;Medline ;Distributor;NXH382;STK-166;415254;Chair Rail;Cixi Group;8;485,81;1665,65
10/04/2015;SO - 000409;Fenwal, Corp;Distributor;GUT930;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;13;520,62;3292,08
11/04/2015;SO - 000410;Weimei Corp;Wholesale;FLR025;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;13;137,51;885,46
12/04/2015;SO - 000411;S.S.S. Group;Wholesale;NXH382;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;11;137,51;724,46
12/04/2015;SO - 000412;Apotheca, Ltd;Wholesale;AXW291;STK-120;927300;Dropped Ceiling;Fullerton Corp;10;477,77;2237,38
12/04/2015;SO - 000413;Apollo Ltd;Wholesale;AXW291;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;11;520,62;2693,52
13/04/2015;SO - 000414;Select ;Wholesale;FLR025;STK-160;417850;Finish Carpentry;Major Corp;8;258,69;792,58
13/04/2015;SO - 000415;21st Ltd;Wholesale;NXH382;STK-140;922457;Metal Fabrications;Kinray Ltd;14;303,67;1634,69
14/04/2015;SO - 000416;Procter Corp;Wholesale;GUT930;STK-159;417850;Glue-Laminate;Sun Ltd;12;648,44;2992,80
14/04/2015;SO - 000417;Eminence Corp;Distributor;AXW291;STK-163;415254;Millwork;Heritage ;8;256,97;1027,87
15/04/2015;SO - 000418;Sundial ;Wholesale;AXW291;STK-131;922457;Artificial Stone;Heritage ;9;623,88;1914,36
15/04/2015;SO - 000419;Avon Corp;Wholesale;AXW291;STK-133;922457;Noxer Block;Apotex Corp;9;291,93;1343,66
15/04/2015;SO - 000420;Llorens Ltd;Export;AXW291;STK-132;922457;High Concrete;CP IV Ltd;10;334,39;1246,66
15/04/2015;SO - 000421;Pure Group;Distributor;GUT930;STK-127;926263;Wood Finishing;Fullerton Corp;14;222,58;1250,78
15/04/2015;SO - 000422;Mylan Corp;Export;AXW291;STK-124;926263;Paint, Wood Stain;ALK-Abello, Corp;8;150,36;439,63
15/04/2015;SO - 000423;Procter Corp;Wholesale;AXW291;STK-168;415254;Curtainwall;Accord Ltd;14;575,15;2984,54
15/04/2015;SO - 000424;Rochester Ltd;Export;AXW291;STK-135;922457;Urbanite;Macoven Group;7;335,13;1109,40
15/04/2015;SO - 000425;Prasco Group;Distributor;GUT930;STK-158;417850;Parallel Strand;McKesson Corp;9;153,83;650,16
15/04/2015;SO - 000426;Sundial ;Wholesale;NXH382;STK-145;420746;Building Safety;Apotex Corp;9;327,90;1459,25
15/04/2015;SO - 000427;Uriel Group;Export;GUT930;STK-130;926263;Insulation Bricks;HSN Bricks;10;455,48;1841,09
16/04/2015;SO - 000428;Fenwal, Corp;Export;AXW291;STK-121;926263;Flooring Wide;Mylan Group;7;372,47;1259,04
16/04/2015;SO - 000429;Medline ;Distributor;NXH382;STK-119;927300;Ceramic Tile;Heritage ;11;441,92;1978,34
16/04/2015;SO - 000430;OHTA'S Corp;Export;AXW291;STK-105;920026;Conformal Coating;Sun Ltd;9;516,73;1762,66
17/04/2015;SO - 000431;Sundial ;Wholesale;AXW291;STK-119;927300;Ceramic Tile;Heritage ;11;441,92;1978,34
17/04/2015;SO - 000432;Nipro ;Distributor;NXH382;STK-156;417850;Plywood;Allermed Group;8;191,89;526,32
17/04/2015;SO - 000433;Winthrop ;Distributor;AXW291;STK-165;415254;Trim, Molding;Allermed Group;10;156,52;751,30
17/04/2015;SO - 000434;Linde ;Wholesale;AXW291;STK-147;420746;Specialties;Cixi Group;12;445,21;2590,32
17/04/2015;SO - 000435;Victory Ltd;Export;AXW291;STK-154;417850;Treated Lumber;ALK-Abello, Corp;14;371,04;2414,88
17/04/2015;SO - 000436;Procter Corp;Export;NXH382;STK-132;922457;High Concrete;CP IV Ltd;13;334,39;1714,15
17/04/2015;SO - 000437;Niconovum Corp;Export;GUT930;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;11;137,51;724,46
18/04/2015;SO - 000438;Fenwal, Corp;Wholesale;AXW291;STK-168;415254;Curtainwall;Accord Ltd;7;575,15;1243,56
18/04/2015;SO - 000439;3LAB, Ltd;Distributor;AXW291;STK-105;920026;Conformal Coating;Sun Ltd;11;516,73;2266,27
18/04/2015;SO - 000440;Llorens Ltd;Wholesale;NXH382;STK-121;926263;Flooring Wide;Mylan Group;11;372,47;2266,27
18/04/2015;SO - 000441;U.S. Ltd;Distributor;GUT930;STK-115;927300;Electrical Wiring;Apotex Corp;12;398,42;1795,68
19/04/2015;SO - 000442;Rochester Ltd;Export;FLR025;STK-109;920026;Access;Major Corp;14;465,07;2761,63
19/04/2015;SO - 000443;Ei ;Distributor;GUT930;STK-115;927300;Electrical Wiring;Apotex Corp;8;398,42;1077,41
19/04/2015;SO - 000444;Eminence Corp;Wholesale;AXW291;STK-130;926263;Insulation Bricks;HSN Bricks;13;455,48;2531,50
19/04/2015;SO - 000445;Ole Group;Wholesale;NXH382;STK-135;922457;Urbanite;Macoven Group;8;335,13;1331,28
20/04/2015;SO - 000446;Pacific Ltd;Wholesale;AXW291;STK-132;922457;High Concrete;CP IV Ltd;9;334,39;1090,82
20/04/2015;SO - 000447;Capweld ;Export;AXW291;STK-149;420746;Rough Carpentry;Lake Ltd;8;121,00;414,86
20/04/2015;SO - 000448;OUR Ltd;Distributor;AXW291;STK-140;922457;Metal Fabrications;Kinray Ltd;12;303,67;1362,24
20/04/2015;SO - 000449;Ohio ;Wholesale;AXW291;STK-125;926263;Staff;Lake Ltd;9;180,28;621,26
20/04/2015;SO - 000450;Winthrop ;Wholesale;AXW291;STK-121;926263;Flooring Wide;Mylan Group;9;372,47;1762,66
20/04/2015;SO - 000451;ETUDE Ltd;Wholesale;NXH382;STK-118;927300;Cement Render;Lake Ltd;11;157,93;770,90
21/04/2015;SO - 000452;S.S.S. Group;Distributor;NXH382;STK-102;920026;Escalator;Kinray Ltd;8;380,89;1275,55
21/04/2015;SO - 000453;Weimei Corp;Distributor;AXW291;STK-166;415254;Chair Rail;Cixi Group;7;485,81;1388,04
21/04/2015;SO - 000454;21st Ltd;Export;NXH382;STK-161;415254;Ecoclean;Citizen Group;10;508,58;2352,96
23/04/2015;SO - 000455;Qualitest ;Export;AXW291;STK-143;420746;Plastics;Mylan Group;8;119,58;334,37
23/04/2015;SO - 000456;Bare ;Distributor;NXH382;STK-154;417850;Treated Lumber;ALK-Abello, Corp;9;371,04;1408,68
23/04/2015;SO - 000457;Niconovum Corp;Wholesale;NXH382;STK-128;926263;Fire Suppressio;SUPERVALU Group;11;584,16;2414,88
23/04/2015;SO - 000458;Exact-Rx, Corp;Distributor;AXW291;STK-150;420746;Heavy Timbers;Cixi Group;12;233,43;1455,12
23/04/2015;SO - 000459;AuroMedics Corp;Wholesale;AXW291;STK-162;415254;Case-Building;Cixi Group;7;201,22;505,68
24/04/2015;SO - 000460;ETUDE Ltd;Wholesale;AXW291;STK-162;415254;Case-Building;Cixi Group;7;201,22;505,68
24/04/2015;SO - 000461;Pure Group;Distributor;AXW291;STK-138;922457;Wire Rope And Cables;Macoven Group;7;276,58;691,44
24/04/2015;SO - 000462;Elorac, Corp;Wholesale;NXH382;STK-104;920026;Building Envelope;AstraZeneca ;10;418,56;2047,49
25/04/2015;SO - 000463;Medsep Group;Distributor;AXW291;STK-162;415254;Case-Building;Cixi Group;12;201,22;1011,36
25/04/2015;SO - 000464;Medline ;Wholesale;NXH382;STK-112;927300;Chipset Computers;ARM Company;7;691,76;1475,76
25/04/2015;SO - 000465;New Ltd;Wholesale;AXW291;STK-105;920026;Conformal Coating;Sun Ltd;7;516,73;1259,04
25/04/2015;SO - 000466;OHTA'S Corp;Wholesale;GUT930;STK-143;420746;Plastics;Mylan Group;7;119,58;278,64
25/04/2015;SO - 000467;3LAB, Ltd;Distributor;FLR025;STK-166;415254;Chair Rail;Cixi Group;10;485,81;2220,86
26/04/2015;SO - 000468;Ohio ;Distributor;AXW291;STK-101;920026;Elevator;McKesson Corp;9;448,76;1827,67
26/04/2015;SO - 000469;O.E. Ltd;Wholesale;FLR025;STK-158;417850;Parallel Strand;McKesson Corp;10;153,83;743,04
27/04/2015;SO - 000470;Llorens Ltd;Wholesale;AXW291;STK-149;420746;Rough Carpentry;Lake Ltd;13;121,00;760,58
27/04/2015;SO - 000471;Medsep Group;Wholesale;FLR025;STK-152;417850;Engineered Wood;Allermed Group;9;386,52;1842,12
27/04/2015;SO - 000472;21st Ltd;Wholesale;GUT930;STK-140;922457;Metal Fabrications;Kinray Ltd;14;303,67;1634,69
27/04/2015;SO - 000473;Nipro ;Export;GUT930;STK-129;926263;Furnishings;Macoven Group;7;305,93;985,56
27/04/2015;SO - 000474;ETUDE Ltd;Export;FLR025;STK-128;926263;Fire Suppressio;SUPERVALU Group;12;584,16;2683,20
27/04/2015;SO - 000475;E. Ltd;Wholesale;GUT930;STK-146;420746;Security Systems;Macoven Group;14;477,13;3616,13
27/04/2015;SO - 000476;Uriel Group;Export;AXW291;STK-113;927300;Circuit Breaker;Apotex Corp;13;347,66;1873,08
29/04/2015;SO - 000477;Procter Corp;Distributor;NXH382;STK-166;415254;Chair Rail;Cixi Group;13;485,81;3053,69
29/04/2015;SO - 000478;Amylin Group;Wholesale;AXW291;STK-106;920026;Damp (Structural);Mylan Group;11;222,04;1253,88
29/04/2015;SO - 000479;21st Ltd;Export;AXW291;STK-105;920026;Conformal Coating;Sun Ltd;7;516,73;1259,04
30/04/2015;SO - 000480;Sundial ;Wholesale;NXH382;STK-163;415254;Millwork;Heritage ;14;256,97;2055,74
30/04/2015;SO - 000481;Trigen ;Wholesale;AXW291;STK-115;927300;Electrical Wiring;Apotex Corp;9;398,42;1256,98
30/04/2015;SO - 000482;Ohio ;Wholesale;AXW291;STK-114;927300;Electrical Connector;Sun Ltd;8;313,29;934,99
30/04/2015;SO - 000483;Select ;Distributor;AXW291;STK-111;927300;Door Hardware;Apotex Corp;14;437,31;2798,78
30/04/2015;SO - 000484;Select ;Distributor;GUT930;STK-136;922457;Structural Steel;Cixi Group;7;309,58;794,64
01/05/2015;SO - 000485;S.S.S. Group;Wholesale;AXW291;STK-168;415254;Curtainwall;Accord Ltd;8;575,15;1492,27
01/05/2015;SO - 000486;Pacific Ltd;Wholesale;GUT930;STK-123;926263;Wall Covering;Heritage ;7;251,38;763,68
02/05/2015;SO - 000487;Burt's Corp;Distributor;AXW291;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;11;477,32;2767,82
04/05/2015;SO - 000488;Ascend Ltd;Wholesale;AXW291;STK-143;420746;Plastics;Mylan Group;9;119,58;390,10
04/05/2015;SO - 000489;Prasco Group;Distributor;NXH382;STK-137;922457;Rebar;McKesson Corp;8;331,08;1095,98
04/05/2015;SO - 000490;Niconovum Corp;Wholesale;AXW291;STK-125;926263;Staff;Lake Ltd;9;180,28;621,26
05/05/2015;SO - 000491;Niconovum Corp;Wholesale;GUT930;STK-165;415254;Trim, Molding;Allermed Group;13;156,52;1033,03
05/05/2015;SO - 000492;Nipro ;Distributor;FLR025;STK-100;920026;Concrete;McKesson Corp;13;124,49;681,12
06/05/2015;SO - 000493;Prasco Group;Export;AXW291;STK-139;922457;Metal Joist, Decking;Accord Ltd;12;617,31;3054,72
07/05/2015;SO - 000494;Wuxi Group;Wholesale;FLR025;STK-105;920026;Conformal Coating;Sun Ltd;10;516,73;2014,46
07/05/2015;SO - 000495;Linde ;Wholesale;NXH382;STK-148;420746;Telecommunications Equipment;Major Corp;13;213,62;1226,02
07/05/2015;SO - 000496;Medline ;Distributor;AXW291;STK-121;926263;Flooring Wide;Mylan Group;9;372,47;1762,66
07/05/2015;SO - 000497;Prasco Group;Wholesale;GUT930;STK-113;927300;Circuit Breaker;Apotex Corp;13;347,66;1873,08
08/05/2015;SO - 000498;Dharma Ltd;Wholesale;NXH382;STK-161;415254;Ecoclean;Citizen Group;7;508,58;1470,60
08/05/2015;SO - 000499;Burt's Corp;Wholesale;NXH382;STK-129;926263;Furnishings;Macoven Group;11;305,93;1774,01
08/05/2015;SO - 000500;Niconovum Corp;Wholesale;AXW291;STK-162;415254;Case-Building;Cixi Group;11;201,22;910,22
08/05/2015;SO - 000501;E. Ltd;Wholesale;AXW291;STK-123;926263;Wall Covering;Heritage ;14;251,38;1832,83
09/05/2015;SO - 000502;Avon Corp;Distributor;AXW291;STK-160;417850;Finish Carpentry;Major Corp;7;258,69;660,48
09/05/2015;SO - 000503;Pure Group;Wholesale;AXW291;STK-132;922457;High Concrete;CP IV Ltd;14;334,39;1869,98
09/05/2015;SO - 000504;Ohio ;Wholesale;AXW291;STK-104;920026;Building Envelope;AstraZeneca ;11;418,56;2303,42
09/05/2015;SO - 000505;Weimei Corp;Wholesale;GUT930;STK-119;927300;Ceramic Tile;Heritage ;12;441,92;2198,16
11/05/2015;SO - 000506;Ascend Ltd;Wholesale;AXW291;STK-101;920026;Elevator;McKesson Corp;14;448,76;3133,15
11/05/2015;SO - 000507;Pure Group;Wholesale;AXW291;STK-127;926263;Wood Finishing;Fullerton Corp;14;222,58;1250,78
12/05/2015;SO - 000508;Sundial ;Wholesale;GUT930;STK-123;926263;Wall Covering;Heritage ;10;251,38;1221,89
12/05/2015;SO - 000509;O.E. Ltd;Distributor;GUT930;STK-132;922457;High Concrete;CP IV Ltd;12;334,39;1558,32
12/05/2015;SO - 000510;Exact-Rx, Corp;Distributor;AXW291;STK-152;417850;Engineered Wood;Allermed Group;8;386,52;1578,96
